song.id,acousticness,analysis_url,artist.id,artist.name,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,isBanger,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
2TOQzMaEqVVhdeheBVLOMm,0.994,https://api.spotify.com/v1/audio-analysis/2TOQzMaEqVVhdeheBVLOMm,5uqiYjT81VEQvHDYpIlM7Z,Dilia,13,0.565,1,183686,0.0843,False,False,SE5IB1800254,https://api.spotify.com/v1/tracks/2TOQzMaEqVVhdeheBVLOMm,2TOQzMaEqVVhdeheBVLOMm,0.947,False,False,5,0.12,-24.145,1,The Giant,69,https://p.scdn.co/mp3-preview/9055ad201d52db999077a97d3e29f44c3a1044ba?cid=b48aa986c53946d3b37781455e256dd4,0.0448,86.022,3,True,https://api.spotify.com/v1/tracks/2TOQzMaEqVVhdeheBVLOMm,1,audio_features,spotify:track:2TOQzMaEqVVhdeheBVLOMm,0.44
2JJz0U0hlpYZC3jD0nzjYi,0.966,https://api.spotify.com/v1/audio-analysis/2JJz0U0hlpYZC3jD0nzjYi,2thIq9dFmnfUClzXEjDIMr,Ebb & Flod,11,0.335,1,149632,0.409,False,False,SE5Q51700774,https://api.spotify.com/v1/tracks/2JJz0U0hlpYZC3jD0nzjYi,2JJz0U0hlpYZC3jD0nzjYi,0.976,False,False,1,0.143,-13.679,0,Luna,39,,0.0434,116.066,4,True,https://api.spotify.com/v1/tracks/2JJz0U0hlpYZC3jD0nzjYi,3,audio_features,spotify:track:2JJz0U0hlpYZC3jD0nzjYi,0.199
1sGpjDlrzobaQW6nUPmVIR,0.932,https://api.spotify.com/v1/audio-analysis/1sGpjDlrzobaQW6nUPmVIR,7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,19,0.304,1,261493,0.0962,False,False,GBAAA8300069,https://api.spotify.com/v1/tracks/1sGpjDlrzobaQW6nUPmVIR,1sGpjDlrzobaQW6nUPmVIR,0.987,False,False,8,0.0767,-25.51,1,An Ending (Ascent),14,,0.0667,68.205,3,True,https://api.spotify.com/v1/tracks/1sGpjDlrzobaQW6nUPmVIR,19,audio_features,spotify:track:1sGpjDlrzobaQW6nUPmVIR,0.0481
54MQc7UtIAogdoU5h0KNOP,0.992,https://api.spotify.com/v1/audio-analysis/54MQc7UtIAogdoU5h0KNOP,7KRZnmd0jO9gxrxNxJYK8X,Clark Ingram,16,0.601,1,170785,0.0557,False,False,SE4RG1600561,https://api.spotify.com/v1/tracks/54MQc7UtIAogdoU5h0KNOP,54MQc7UtIAogdoU5h0KNOP,0.956,False,False,5,0.111,-22.096,1,Twinkling Star,67,https://p.scdn.co/mp3-preview/fc19d90619c8c41b04052da2b38994c2e75aa029?cid=b48aa986c53946d3b37781455e256dd4,0.0412,69.938,3,True,https://api.spotify.com/v1/tracks/54MQc7UtIAogdoU5h0KNOP,1,audio_features,spotify:track:54MQc7UtIAogdoU5h0KNOP,0.0917
2C6BCDdtYjbbbAucqaw9NG,0.993,https://api.spotify.com/v1/audio-analysis/2C6BCDdtYjbbbAucqaw9NG,76vFPXp4WOuiv8ppkBcd4c,Piotr Miteska,30,0.27,1,165035,0.0102,False,False,SE5IB1600007,https://api.spotify.com/v1/tracks/2C6BCDdtYjbbbAucqaw9NG,2C6BCDdtYjbbbAucqaw9NG,0.918,False,False,11,0.0919,-22.34,0,Squares of life,70,https://p.scdn.co/mp3-preview/db97f7371adf7a6b834377d80423fb2a9295f037?cid=b48aa986c53946d3b37781455e256dd4,0.0386,71.967,4,True,https://api.spotify.com/v1/tracks/2C6BCDdtYjbbbAucqaw9NG,1,audio_features,spotify:track:2C6BCDdtYjbbbAucqaw9NG,0.06
2arnhO5us8aYdi5kYBiQPa,0.96,https://api.spotify.com/v1/audio-analysis/2arnhO5us8aYdi5kYBiQPa,6l2KUZu4TEk26aBaP663G6,Deep Inside,18,0.232,1,143778,0.0164,False,False,SE5Q51700537,https://api.spotify.com/v1/tracks/2arnhO5us8aYdi5kYBiQPa,2arnhO5us8aYdi5kYBiQPa,0.96,False,False,1,0.107,-17.551,1,Painting The Horizon,37,,0.0342,71.185,1,True,https://api.spotify.com/v1/tracks/2arnhO5us8aYdi5kYBiQPa,2,audio_features,spotify:track:2arnhO5us8aYdi5kYBiQPa,0.0459
4KyJQKAFvEH4F52qSMuwIF,0.992,https://api.spotify.com/v1/audio-analysis/4KyJQKAFvEH4F52qSMuwIF,3uOCouLFR4bVx0XeiQJSbl,Harold Budd,20,0.196,1,138427,0.00687,False,False,GBAAA8600492,https://api.spotify.com/v1/tracks/4KyJQKAFvEH4F52qSMuwIF,4KyJQKAFvEH4F52qSMuwIF,0.917,False,False,7,0.106,-34.255,1,Olancha Farewell,70,https://p.scdn.co/mp3-preview/8482b2ac3df0bc94f870dfc6f84718fee74f108e?cid=b48aa986c53946d3b37781455e256dd4,0.0442,72.125,4,True,https://api.spotify.com/v1/tracks/4KyJQKAFvEH4F52qSMuwIF,4,audio_features,spotify:track:4KyJQKAFvEH4F52qSMuwIF,0.053
6uWjjaiquXsjuQuks2mZME,0.995,https://api.spotify.com/v1/audio-analysis/6uWjjaiquXsjuQuks2mZME,29nLvGubwGVV9I4kF3nldc,Ana Olgica,32,0.361,1,144500,0.0165,False,False,SEXGF16148,https://api.spotify.com/v1/tracks/6uWjjaiquXsjuQuks2mZME,6uWjjaiquXsjuQuks2mZME,0.967,False,False,0,0.0834,-27.874,1,Sugarcane,74,https://p.scdn.co/mp3-preview/fa850316fe3f9e11e39d4083e60c9bb63039f4d6?cid=b48aa986c53946d3b37781455e256dd4,0.0615,114.346,3,True,https://api.spotify.com/v1/tracks/6uWjjaiquXsjuQuks2mZME,1,audio_features,spotify:track:6uWjjaiquXsjuQuks2mZME,0.452
5FoZCDCl6WhrAIm4Ygyjg7,0.995,https://api.spotify.com/v1/audio-analysis/5FoZCDCl6WhrAIm4Ygyjg7,4rygF1Cuu6aehFfLcK8ZjN,Evelyn Stein,31,0.349,1,207349,0.0205,False,False,SEXGF16151,https://api.spotify.com/v1/tracks/5FoZCDCl6WhrAIm4Ygyjg7,5FoZCDCl6WhrAIm4Ygyjg7,0.93,False,False,5,0.0962,-26.793,1,Quiet Resource,71,https://p.scdn.co/mp3-preview/9bdab81a04a2c09925f7e4725231889ce65e00c3?cid=b48aa986c53946d3b37781455e256dd4,0.0425,68.983,1,True,https://api.spotify.com/v1/tracks/5FoZCDCl6WhrAIm4Ygyjg7,1,audio_features,spotify:track:5FoZCDCl6WhrAIm4Ygyjg7,0.0396
2dv7Jf570NkaWlW7NcsYTa,0.994,https://api.spotify.com/v1/audio-analysis/2dv7Jf570NkaWlW7NcsYTa,0jAB335HNWzdu5bNq1rhi4,Cellophane Roses,25,0.522,1,109545,0.00251,False,False,SE5IB1600242,https://api.spotify.com/v1/tracks/2dv7Jf570NkaWlW7NcsYTa,2dv7Jf570NkaWlW7NcsYTa,0.96,False,False,9,0.0891,-23.464,1,Friendship Before Love,67,https://p.scdn.co/mp3-preview/301fd1aec0a6be755cf90bddcdd4a2812762dbf4?cid=b48aa986c53946d3b37781455e256dd4,0.112,72.002,4,True,https://api.spotify.com/v1/tracks/2dv7Jf570NkaWlW7NcsYTa,1,audio_features,spotify:track:2dv7Jf570NkaWlW7NcsYTa,0.732
5nzGBQeLesWrD0J8Ctz75z,0.993,https://api.spotify.com/v1/audio-analysis/5nzGBQeLesWrD0J8Ctz75z,6evK56MPQbVzQaWuGcS4Rm,Julius Aston,12,0.316,1,175318,0.00843,False,False,SE5ZO1700301,https://api.spotify.com/v1/tracks/5nzGBQeLesWrD0J8Ctz75z,5nzGBQeLesWrD0J8Ctz75z,0.962,False,False,5,0.239,-30.838,1,Sea Of Tranquility,67,https://p.scdn.co/mp3-preview/5d5d69b6b6c54a5307ab007fbd2ed94f2111f5e3?cid=b48aa986c53946d3b37781455e256dd4,0.0462,70.891,3,True,https://api.spotify.com/v1/tracks/5nzGBQeLesWrD0J8Ctz75z,1,audio_features,spotify:track:5nzGBQeLesWrD0J8Ctz75z,0.263
4VH3rKj1tmhUZtX3U43jBq,0.995,https://api.spotify.com/v1/audio-analysis/4VH3rKj1tmhUZtX3U43jBq,3uOCouLFR4bVx0XeiQJSbl,Harold Budd,15,0.228,1,163000,0.00385,False,False,USA4D1124802,https://api.spotify.com/v1/tracks/4VH3rKj1tmhUZtX3U43jBq,4VH3rKj1tmhUZtX3U43jBq,0.917,False,False,9,0.0858,-35.213,0,The Whispers,69,https://p.scdn.co/mp3-preview/f9f00efa0d95d2db76f1a95a518f5f0df0520b59?cid=b48aa986c53946d3b37781455e256dd4,0.0449,141.201,3,True,https://api.spotify.com/v1/tracks/4VH3rKj1tmhUZtX3U43jBq,2,audio_features,spotify:track:4VH3rKj1tmhUZtX3U43jBq,0.117
2Vrtd9aLbni8sI8RV1lmwh,0.995,https://api.spotify.com/v1/audio-analysis/2Vrtd9aLbni8sI8RV1lmwh,3REVD4IKt3lmdKJ3j9HTzz,Becca,19,0.374,1,158429,0.00905,False,False,SE4RG1600511,https://api.spotify.com/v1/tracks/2Vrtd9aLbni8sI8RV1lmwh,2Vrtd9aLbni8sI8RV1lmwh,0.928,False,False,2,0.109,-22.653,1,Return of Infinity,66,https://p.scdn.co/mp3-preview/8392e9fdf44a464f58f2e54548acc92464e8ba66?cid=b48aa986c53946d3b37781455e256dd4,0.0552,76.574,3,True,https://api.spotify.com/v1/tracks/2Vrtd9aLbni8sI8RV1lmwh,1,audio_features,spotify:track:2Vrtd9aLbni8sI8RV1lmwh,0.405
7agnxnigAzIOP4zHAOXbsk,0.969,https://api.spotify.com/v1/audio-analysis/7agnxnigAzIOP4zHAOXbsk,4MRIQWdd4i2AE5xAVfR4BJ,kvíðahópur,11,0.347,1,134220,0.0459,False,False,QZ8251715356,https://api.spotify.com/v1/tracks/7agnxnigAzIOP4zHAOXbsk,7agnxnigAzIOP4zHAOXbsk,0.896,False,False,2,0.0948,-18.944,0,Reminisce in D,63,https://p.scdn.co/mp3-preview/268b25055b2d34ef8e8f985a93f2c54b9a53ef84?cid=b48aa986c53946d3b37781455e256dd4,0.0446,126.749,3,True,https://api.spotify.com/v1/tracks/7agnxnigAzIOP4zHAOXbsk,1,audio_features,spotify:track:7agnxnigAzIOP4zHAOXbsk,0.0792
5iTCS5NpZYK8wJLJkbcvJY,0.995,https://api.spotify.com/v1/audio-analysis/5iTCS5NpZYK8wJLJkbcvJY,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,11,0.237,1,202933,0.0122,False,False,GBUM71207831,https://api.spotify.com/v1/tracks/5iTCS5NpZYK8wJLJkbcvJY,5iTCS5NpZYK8wJLJkbcvJY,0.936,False,False,7,0.0758,-33.652,0,Words Of Amber,58,https://p.scdn.co/mp3-preview/2f012f508e55bdd3ced852e7d228664a5069a28c?cid=b48aa986c53946d3b37781455e256dd4,0.0335,163.768,4,True,https://api.spotify.com/v1/tracks/5iTCS5NpZYK8wJLJkbcvJY,5,audio_features,spotify:track:5iTCS5NpZYK8wJLJkbcvJY,0.222
6tIgg4Lw3DImnjDVOFWugE,0.989,https://api.spotify.com/v1/audio-analysis/6tIgg4Lw3DImnjDVOFWugE,4a9wQyPxTv3PnNmYGmc10l,Lucina Chase,11,0.509,1,118750,0.0325,False,False,SEXGF1706501,https://api.spotify.com/v1/tracks/6tIgg4Lw3DImnjDVOFWugE,6tIgg4Lw3DImnjDVOFWugE,0.913,False,False,0,0.0926,-22.982,1,At Peace,63,https://p.scdn.co/mp3-preview/7fbde703f489c339496185cf852b2d8eb5020a9f?cid=b48aa986c53946d3b37781455e256dd4,0.0315,87.127,4,True,https://api.spotify.com/v1/tracks/6tIgg4Lw3DImnjDVOFWugE,1,audio_features,spotify:track:6tIgg4Lw3DImnjDVOFWugE,0.177
3aWgBOVyv1dpxkofHDDHGe,0.916,https://api.spotify.com/v1/audio-analysis/3aWgBOVyv1dpxkofHDDHGe,6l2KUZu4TEk26aBaP663G6,Deep Inside,13,0.312,1,119187,0.0576,False,False,SE5Q51700541,https://api.spotify.com/v1/tracks/3aWgBOVyv1dpxkofHDDHGe,3aWgBOVyv1dpxkofHDDHGe,0.743,False,False,0,0.109,-22.194,1,A Glowing Heart,37,,0.0383,31.084,4,True,https://api.spotify.com/v1/tracks/3aWgBOVyv1dpxkofHDDHGe,6,audio_features,spotify:track:3aWgBOVyv1dpxkofHDDHGe,0.0873
10Fb5CydCmYW3lqQGjNb04,0.981,https://api.spotify.com/v1/audio-analysis/10Fb5CydCmYW3lqQGjNb04,5YNgVaI5vgMjBLel7QShBe,LUCHS,22,0.0722,1,162407,0.0619,False,False,SE5Q51700314,https://api.spotify.com/v1/tracks/10Fb5CydCmYW3lqQGjNb04,10Fb5CydCmYW3lqQGjNb04,0.968,False,False,5,0.373,-27.257,1,Chasing Cloud Nine,42,,0.0421,75.183,3,True,https://api.spotify.com/v1/tracks/10Fb5CydCmYW3lqQGjNb04,5,audio_features,spotify:track:10Fb5CydCmYW3lqQGjNb04,0.0722
2Ai5UUXyxaulVbompgrzlo,0.995,https://api.spotify.com/v1/audio-analysis/2Ai5UUXyxaulVbompgrzlo,0Dc8oO0rYX3DgirVK88dcl,Otto Totland,19,0.494,1,165995,0.0453,False,False,DEX261381907,https://api.spotify.com/v1/tracks/2Ai5UUXyxaulVbompgrzlo,2Ai5UUXyxaulVbompgrzlo,0.927,False,False,5,0.112,-28.914,1,Pinô,64,https://p.scdn.co/mp3-preview/0015766239a745314958f719f021cba38bed8bb3?cid=b48aa986c53946d3b37781455e256dd4,0.0378,80.743,4,True,https://api.spotify.com/v1/tracks/2Ai5UUXyxaulVbompgrzlo,7,audio_features,spotify:track:2Ai5UUXyxaulVbompgrzlo,0.103
5eIifmrzK2XxqiABsZhYGK,0.988,https://api.spotify.com/v1/audio-analysis/5eIifmrzK2XxqiABsZhYGK,3LtlJprzuq0Ii8p8YFZXai,Peter Sandberg,25,0.376,1,126938,0.0176,False,False,SE5Q51700252,https://api.spotify.com/v1/tracks/5eIifmrzK2XxqiABsZhYGK,5eIifmrzK2XxqiABsZhYGK,0.909,False,False,11,0.0975,-22.767,1,Balm (Scaled Down Version),42,,0.0456,106.806,3,True,https://api.spotify.com/v1/tracks/5eIifmrzK2XxqiABsZhYGK,4,audio_features,spotify:track:5eIifmrzK2XxqiABsZhYGK,0.288
1JhaLgkRU4M7GXfjMmsDAl,0.991,https://api.spotify.com/v1/audio-analysis/1JhaLgkRU4M7GXfjMmsDAl,7wcYGhAdnlsglHP4ty9b26,Tranquil Cove,12,0.223,1,204254,0.0251,False,False,SE5IB1701777,https://api.spotify.com/v1/tracks/1JhaLgkRU4M7GXfjMmsDAl,1JhaLgkRU4M7GXfjMmsDAl,0.756,False,False,11,0.101,-32.81,1,Cavatina,64,https://p.scdn.co/mp3-preview/eca9a919d4d241252d0fe8d7fa510986213bf39d?cid=b48aa986c53946d3b37781455e256dd4,0.0705,68.061,4,True,https://api.spotify.com/v1/tracks/1JhaLgkRU4M7GXfjMmsDAl,4,audio_features,spotify:track:1JhaLgkRU4M7GXfjMmsDAl,0.106
3AKj2SIi4Z765IPjXgPnvL,0.983,https://api.spotify.com/v1/audio-analysis/3AKj2SIi4Z765IPjXgPnvL,7DuaR3ytZuM3RftLPU1aLZ,Biqram,15,0.174,1,185491,0.0166,False,False,SE5IB1701600,https://api.spotify.com/v1/tracks/3AKj2SIi4Z765IPjXgPnvL,3AKj2SIi4Z765IPjXgPnvL,0.681,False,False,3,0.109,-30.951,1,Wake up Rested,67,https://p.scdn.co/mp3-preview/15416cab83fb29e665f914232b3f5557f83ae0a1?cid=b48aa986c53946d3b37781455e256dd4,0.0676,132.125,5,True,https://api.spotify.com/v1/tracks/3AKj2SIi4Z765IPjXgPnvL,2,audio_features,spotify:track:3AKj2SIi4Z765IPjXgPnvL,0.0361
3kP2VckHqEVcpxgV5wlmtK,0.897,https://api.spotify.com/v1/audio-analysis/3kP2VckHqEVcpxgV5wlmtK,1M3HY17BN4sCRnBaph6tF3,Oscar Collin,15,0.283,1,127169,0.0873,False,False,SE5Q51700317,https://api.spotify.com/v1/tracks/3kP2VckHqEVcpxgV5wlmtK,3kP2VckHqEVcpxgV5wlmtK,0.881,False,False,3,0.11,-19.506,1,Translucent,37,,0.0421,105.963,4,True,https://api.spotify.com/v1/tracks/3kP2VckHqEVcpxgV5wlmtK,2,audio_features,spotify:track:3kP2VckHqEVcpxgV5wlmtK,0.0396
7nd51y4iaZaNLZcbAyQZWK,0.974,https://api.spotify.com/v1/audio-analysis/7nd51y4iaZaNLZcbAyQZWK,51Uvstdjh6X74kTzxdopzO,Kumbhaka,14,0.216,1,202306,0.0181,False,False,SE5IB1700933,https://api.spotify.com/v1/tracks/7nd51y4iaZaNLZcbAyQZWK,7nd51y4iaZaNLZcbAyQZWK,0.947,False,False,5,0.0968,-30.87,1,Healing Memories,63,https://p.scdn.co/mp3-preview/2ea8321f15d87c7bb169c68652d8a19a338a8c84?cid=b48aa986c53946d3b37781455e256dd4,0.0433,67.913,1,True,https://api.spotify.com/v1/tracks/7nd51y4iaZaNLZcbAyQZWK,2,audio_features,spotify:track:7nd51y4iaZaNLZcbAyQZWK,0.04
6jJkW2RUsOHCe4hiIk1tED,0.988,https://api.spotify.com/v1/audio-analysis/6jJkW2RUsOHCe4hiIk1tED,2iPiEjvpiyVOYH7JSRgqfW,MVS,16,0.188,1,204910,0.0249,False,False,SE5IB1701677,https://api.spotify.com/v1/tracks/6jJkW2RUsOHCe4hiIk1tED,6jJkW2RUsOHCe4hiIk1tED,0.866,False,False,10,0.112,-27.196,1,Quiet Dreams,68,https://p.scdn.co/mp3-preview/5e0790c32c00139b1746cdf26e48c79fbbdae9a4?cid=b48aa986c53946d3b37781455e256dd4,0.0373,91.814,1,True,https://api.spotify.com/v1/tracks/6jJkW2RUsOHCe4hiIk1tED,1,audio_features,spotify:track:6jJkW2RUsOHCe4hiIk1tED,0.0895
58M75fyfarDqc33r3CgWcv,0.977,https://api.spotify.com/v1/audio-analysis/58M75fyfarDqc33r3CgWcv,5mTkTPh9MmJpwEUNV1QuYF,Strange Imagining,12,0.214,1,187802,0.02,False,False,SE5IB1701673,https://api.spotify.com/v1/tracks/58M75fyfarDqc33r3CgWcv,58M75fyfarDqc33r3CgWcv,0.926,False,False,8,0.103,-27.692,1,From Dusk til Dark,64,https://p.scdn.co/mp3-preview/b0f4e99223c12189db98cceff2d7f1aee8eb82d5?cid=b48aa986c53946d3b37781455e256dd4,0.0392,150.298,3,True,https://api.spotify.com/v1/tracks/58M75fyfarDqc33r3CgWcv,1,audio_features,spotify:track:58M75fyfarDqc33r3CgWcv,0.0393
402eCegPnC05HLdbx6Ds3r,0.972,https://api.spotify.com/v1/audio-analysis/402eCegPnC05HLdbx6Ds3r,183DOqgVm3LpcUQFICEpH2,Ageena,12,0.193,1,226693,0.0433,False,False,SE5IB1701672,https://api.spotify.com/v1/tracks/402eCegPnC05HLdbx6Ds3r,402eCegPnC05HLdbx6Ds3r,0.834,False,False,2,0.0975,-28.752,1,Finally You Needed Me,64,https://p.scdn.co/mp3-preview/78af0ea5af3cae400113a647b36059ecd4d8c636?cid=b48aa986c53946d3b37781455e256dd4,0.0387,126.16,3,True,https://api.spotify.com/v1/tracks/402eCegPnC05HLdbx6Ds3r,1,audio_features,spotify:track:402eCegPnC05HLdbx6Ds3r,0.166
4qbZuBtFrD55ATmDPRrNOQ,0.992,https://api.spotify.com/v1/audio-analysis/4qbZuBtFrD55ATmDPRrNOQ,7DuaR3ytZuM3RftLPU1aLZ,Biqram,16,0.312,1,122177,0.012,False,False,SE5IB1701599,https://api.spotify.com/v1/tracks/4qbZuBtFrD55ATmDPRrNOQ,4qbZuBtFrD55ATmDPRrNOQ,0.885,False,False,5,0.111,-31.292,0,Slip into Darkness,63,https://p.scdn.co/mp3-preview/4583b6dbb9623c7cf9cfddff314d81ea97128b5a?cid=b48aa986c53946d3b37781455e256dd4,0.0398,143.963,4,True,https://api.spotify.com/v1/tracks/4qbZuBtFrD55ATmDPRrNOQ,1,audio_features,spotify:track:4qbZuBtFrD55ATmDPRrNOQ,0.192
2qdWrqgafwWTGfflEWdywn,0.995,https://api.spotify.com/v1/audio-analysis/2qdWrqgafwWTGfflEWdywn,7gbE1dXHofvt3Z1iXgSLiv,David Galtszyk,12,0.481,1,119795,0.0067,False,False,SEXGF1700901,https://api.spotify.com/v1/tracks/2qdWrqgafwWTGfflEWdywn,2qdWrqgafwWTGfflEWdywn,0.964,False,False,5,0.146,-28.424,1,Willow Song,67,https://p.scdn.co/mp3-preview/4761dc23f0fca68ecd805fc41c80e2132ed1cc11?cid=b48aa986c53946d3b37781455e256dd4,0.042,69.032,4,True,https://api.spotify.com/v1/tracks/2qdWrqgafwWTGfflEWdywn,1,audio_features,spotify:track:2qdWrqgafwWTGfflEWdywn,0.21
3fzTpBMSQKjo9sW0T8Tw2O,0.993,https://api.spotify.com/v1/audio-analysis/3fzTpBMSQKjo9sW0T8Tw2O,1p5jb8JeNI3MudhAnDbCKK,Yuki Sakura,20,0.419,1,167091,0.00181,False,False,SE4RG1600587,https://api.spotify.com/v1/tracks/3fzTpBMSQKjo9sW0T8Tw2O,3fzTpBMSQKjo9sW0T8Tw2O,0.927,False,False,3,0.138,-33.652,1,Stillness Speaks,65,https://p.scdn.co/mp3-preview/4d30c6d224191c7ecd89264c2c38db2c5ef334d6?cid=b48aa986c53946d3b37781455e256dd4,0.0408,69.862,4,True,https://api.spotify.com/v1/tracks/3fzTpBMSQKjo9sW0T8Tw2O,1,audio_features,spotify:track:3fzTpBMSQKjo9sW0T8Tw2O,0.146
0tPLCqTT1rEHbv9Ruxtnwh,0.977,https://api.spotify.com/v1/audio-analysis/0tPLCqTT1rEHbv9Ruxtnwh,4nTpgCVfCqU7ouzQeZw0rL,Beth McLaughlin,15,0.656,1,152000,0.175,False,False,SEXGF1701701,https://api.spotify.com/v1/tracks/0tPLCqTT1rEHbv9Ruxtnwh,0tPLCqTT1rEHbv9Ruxtnwh,0.899,False,False,0,0.0912,-28.548,1,Brahms Lullaby,71,https://p.scdn.co/mp3-preview/d0f6c747e3d27c3e2bf0eb0567acaecad41bd9a0?cid=b48aa986c53946d3b37781455e256dd4,0.217,78.843,3,True,https://api.spotify.com/v1/tracks/0tPLCqTT1rEHbv9Ruxtnwh,2,audio_features,spotify:track:0tPLCqTT1rEHbv9Ruxtnwh,0.452
4t6PkD6UKAkvDhHw7uKjdC,0.994,https://api.spotify.com/v1/audio-analysis/4t6PkD6UKAkvDhHw7uKjdC,7iB04gHXi381OdMYrbdQQN,Dylan Francis,13,0.298,1,131988,0.0366,False,False,SE5IB1600244,https://api.spotify.com/v1/tracks/4t6PkD6UKAkvDhHw7uKjdC,4t6PkD6UKAkvDhHw7uKjdC,0.938,False,False,8,0.109,-29.701,1,Equal,64,https://p.scdn.co/mp3-preview/a94e35a511e8e443229f4406a04f339f01b0cde5?cid=b48aa986c53946d3b37781455e256dd4,0.0465,72.209,4,True,https://api.spotify.com/v1/tracks/4t6PkD6UKAkvDhHw7uKjdC,1,audio_features,spotify:track:4t6PkD6UKAkvDhHw7uKjdC,0.282
0Pjue24T1DIPZMNvQN06g1,0.993,https://api.spotify.com/v1/audio-analysis/0Pjue24T1DIPZMNvQN06g1,4nTpgCVfCqU7ouzQeZw0rL,Beth McLaughlin,11,0.588,1,130000,0.026,False,False,SEXGF1701801,https://api.spotify.com/v1/tracks/0Pjue24T1DIPZMNvQN06g1,0Pjue24T1DIPZMNvQN06g1,0.968,False,False,5,0.135,-24.717,1,Hush Little Baby,67,https://p.scdn.co/mp3-preview/281db83ab99bafb835af0d7399b61b229708c4f9?cid=b48aa986c53946d3b37781455e256dd4,0.0506,77.728,4,True,https://api.spotify.com/v1/tracks/0Pjue24T1DIPZMNvQN06g1,1,audio_features,spotify:track:0Pjue24T1DIPZMNvQN06g1,0.202
2fJBBSR5r1n5nBvjDFy4lA,0.991,https://api.spotify.com/v1/audio-analysis/2fJBBSR5r1n5nBvjDFy4lA,7C19iKkWUqBvofrBXX33CW,Wilma Harrods,12,0.601,1,141750,0.0235,False,False,SE4RG1600543,https://api.spotify.com/v1/tracks/2fJBBSR5r1n5nBvjDFy4lA,2fJBBSR5r1n5nBvjDFy4lA,0.967,False,False,9,0.106,-26.426,1,Evening Mantra,62,https://p.scdn.co/mp3-preview/4775e80a8f9826af72e1d6bedaed4e6c463c3933?cid=b48aa986c53946d3b37781455e256dd4,0.0525,79.929,4,True,https://api.spotify.com/v1/tracks/2fJBBSR5r1n5nBvjDFy4lA,1,audio_features,spotify:track:2fJBBSR5r1n5nBvjDFy4lA,0.346
2fIVdzd4JW4HnwzqrvCysf,0.989,https://api.spotify.com/v1/audio-analysis/2fIVdzd4JW4HnwzqrvCysf,4SnnTtHKeeWxZ8FxzMv435,David Fischbein,18,0.257,1,192727,0.0317,False,False,SE5IB1600364,https://api.spotify.com/v1/tracks/2fIVdzd4JW4HnwzqrvCysf,2fIVdzd4JW4HnwzqrvCysf,0.944,False,False,8,0.16,-23.03,1,Let Her Go,67,https://p.scdn.co/mp3-preview/04f0dfda0542e8a1fd0b901a50c8d69b2db9b98f?cid=b48aa986c53946d3b37781455e256dd4,0.0424,205.506,4,True,https://api.spotify.com/v1/tracks/2fIVdzd4JW4HnwzqrvCysf,1,audio_features,spotify:track:2fIVdzd4JW4HnwzqrvCysf,0.268
0dEkjUrFmZwIH8X2uWQJYw,0.993,https://api.spotify.com/v1/audio-analysis/0dEkjUrFmZwIH8X2uWQJYw,0lfAQQLGm6TkTJ4JL9La2z,Brandon Mills,11,0.536,1,190794,0.0593,False,False,SE5IB1700862,https://api.spotify.com/v1/tracks/0dEkjUrFmZwIH8X2uWQJYw,0dEkjUrFmZwIH8X2uWQJYw,0.916,False,False,5,0.11,-13.339,1,Yesterday,61,https://p.scdn.co/mp3-preview/bfd6fc8e3c521e37d910ec77d8153d6526234e2c?cid=b48aa986c53946d3b37781455e256dd4,0.0448,72.28,4,True,https://api.spotify.com/v1/tracks/0dEkjUrFmZwIH8X2uWQJYw,1,audio_features,spotify:track:0dEkjUrFmZwIH8X2uWQJYw,0.247
6p711pj5pLIa6mVJrk2PAx,0.968,https://api.spotify.com/v1/audio-analysis/6p711pj5pLIa6mVJrk2PAx,0N004UmHNdbv2HVHjEDxXa,Ellen Courtois,13,0.603,1,234543,0.0945,False,False,SE5IB1600368,https://api.spotify.com/v1/tracks/6p711pj5pLIa6mVJrk2PAx,6p711pj5pLIa6mVJrk2PAx,0.927,False,False,5,0.114,-19.221,1,All of Me,66,https://p.scdn.co/mp3-preview/1f73b2473f841c0a1bc73ac7d88b55534c294c21?cid=b48aa986c53946d3b37781455e256dd4,0.0366,71.972,5,True,https://api.spotify.com/v1/tracks/6p711pj5pLIa6mVJrk2PAx,1,audio_features,spotify:track:6p711pj5pLIa6mVJrk2PAx,0.0727
1Ozt1obcVy047VXqX1nL9o,0.987,https://api.spotify.com/v1/audio-analysis/1Ozt1obcVy047VXqX1nL9o,2but4cFAXYDfNPiR8iGVB3,Thomas Loof,12,0.24,1,230000,0.0571,False,False,SEXGF1709501,https://api.spotify.com/v1/tracks/1Ozt1obcVy047VXqX1nL9o,1Ozt1obcVy047VXqX1nL9o,0.94,False,False,1,0.102,-17.398,1,Dancing On My Own,66,https://p.scdn.co/mp3-preview/55f599445c07ab1139de20304b8cf1f5dd29de5e?cid=b48aa986c53946d3b37781455e256dd4,0.059,67.396,3,True,https://api.spotify.com/v1/tracks/1Ozt1obcVy047VXqX1nL9o,1,audio_features,spotify:track:1Ozt1obcVy047VXqX1nL9o,0.229
